date;username;tweet;wisata/hiburan;pendidikan;fasilitas/layanan publik;kuliner
03/11/2021 19:31;tegalfess;[tf] sender pen b u y lap top yg worth it di mana ya? area tegal kota. thanks before💓;-1;-1;-1;-1
03/11/2021 18:09;tegalfess;[tf] GAISD HELP STOP SCROLLING NGUENGG NGUENGGG‼️‼️‼️ yang jual wantex  (pewarna buat tie dye) daerah Tegal kota atau sekitar kepandean dimana yaaa?? Helpp yg tauu tolong bgtt yahh buat tugas deadline mepet niee🥺TIA!;-1;-1;-1;-1
03/11/2021 17:35;GATRA_com;Nelayan di Kota Tegal Keluhkan Harga Solar Perikanan Melambung   https://t.co/X0CKcdbGav;-1;-1;-1;-1
03/11/2021 17:28;tegalfess;"[tf] info vaksin moderna dosis 2 dong, minggu kemarin nyoba ke dinkes tegal kota gabisa krn ktp kab &amp; vaksin 1 nya di kab, tengkyuu";-1;-1;-1;-1
03/11/2021 17:19;PDI_Perjuangan;Legislator PDI Perjuangan Margadana ini menambahkan, bahwa bantuan ini merupakan hasil dari gotong royong Fraksi PDI Perjuangan Kota Tegal dan sudah berjalan lama. “Semoga bantuan ini dapat membantu dan mengurangi beban keluarga duka,” ungkapnya.  #PDIPerjuangan  #SolidBergerak;-1;-1;-1;-1
03/11/2021 17:19;PDI_Perjuangan;Sutari mengatakan, pemberian tali asih ini sebagai wujud kepedulian keluarga besar PDI Perjuangan Kota Tegal kepada struktur atau kader Partai yang meninggal dunia.  #PDIPerjuangan  #SolidBergerak;-1;-1;-1;-1
03/11/2021 17:19;PDI_Perjuangan;DPC Kota Tegal Berikan Tali Asih pada Keluarga Anak Ranting Margadana  DPC PDI Perjuangan Kota Tegal menyampaikan tali asih kepada keluarga Ketua Anak Ranting Kelurahan Margadana, Kecamatan Margadana.  #PDIPerjuangan  #SolidBergerak  https://t.co/5xorUYPv9c;-1;-1;-1;-1
03/11/2021 16:34;arieparikesit;Tegal kota or kabupaten wqqq.  Sega penggel - tahu aci - glabet;-1;-1;-1;-1
03/11/2021 15:39;sebayu_94FM;Menindaklanjuti program percepatan vaksinasi masyarakat Kota Tegal mulai 1 November 2021, setiap tim gabungan yang ada di setiap kelurahan sudah melakukan sweeping ke rumah-rumah warga yang belum mendapatkan vaksin dosis pertama.  Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/s9Rulh7HVb;-1;-1;-1;-1
03/11/2021 15:31;disnakerintegal;Bertempat di Sabrina Room Riez Palace Hotel selama tiga hari, mulai Rabu (3/11) hingga Jumat. Kegiatan ini diselenggarakan untuk meningkatkan kapasitas pribadi maupun kelembagaan para pelaku industri kecil menengah di Kota Tegal.;-1;-1;-1;-1
03/11/2021 15:30;disnakerintegal;TIDAK AKAN BERPRESTASI KALAU TIDAK PUNYA MOTIVASI  Dinas Tenaga Kerja dan Perindustrian Kota Tegal mengundang 25 orang Pengurus dan Anggota perajin Industri Kecil  yang bergabung dalam wadah APIK BANGET untuk mengikuti Achievement Motivation Training (AMT).  https://t.co/FEfQiUzhgZ;-1;-1;-1;-1
03/11/2021 15:29;daficy;Aku udh di rumah dan km jg dirumah. Kota tegal ditempuh cuma 30 menit. Masa iya gak kuy?;-1;-1;-1;-1
03/11/2021 14:55;jenshunt;@christaline_ kota tegal ka chriss disini emng ga nentu kadang panas bngtt kadang hujan derass😌;-1;-1;-1;-1
03/11/2021 14:22;jdih_tegalkab;Studi Komparasi Bagian Hukum Setda Kab. Tegal terkait Tugas Pokok dan Fungsi Bagian Hukum pada hari Kamis, 14 Oktober 2021, bertempat di Bagian Hukum Setda Kota Surakarta.  https://t.co/NvZr54bV5p;-1;-1;-1;-1
03/11/2021 14:04;DPDPDIPJateng;DPC Kota Tegal Berikan Tali Asih pada Keluarga Anak Ranting Margadana  https://t.co/ivgZSFXQEt lewat @DERAP JUANG #PDIPerjuangan #KandangBant3ng;-1;-1;-1;-1
03/11/2021 13:26;isrdotcom;Penerapan sistem satu arah di Jalan Ahmad Yani Kota Tegal akan diberlakukan mulai hari ini, 3 November 2021 pukul 06:00 WIB.    https://t.co/ohHCAS2BM9;-1;-1;1;-1
03/11/2021 11:52;peonylightsss;"@bertanyarl rumah  soalnya rumah nenek disana dan dari kecil juga udah tinggal di jakarta, belom pernah keluar kota yg jauh jauh banget palingan tegal, banten, sama bogor doang itu juga diajak orang. juga kalo kemana mana selalu ditanya ""asal mana, rumahnya dimana"" ya bilang jakarta wkwkw";-1;-1;-1;-1
03/11/2021 10:58;doel__ali;Ini sudah dilakukan di Kota Tegal, kemaren Om saya yg sekarang diluar kota aja dapet surat panggilan khusus untuk vaksin dari pihak kelurahan..  https://t.co/vw64NDrFGb;-1;-1;1;-1
03/11/2021 10:08;sebayu_94FM;Vaksinasi covid-19 untuk peserta didik yang bersekolah di Kota Tegal sudah mencapai 99%. Siswa yang sudah berusia paling rendah 12 tahun dari tingkat SD, SMP, SMA hingga mahasiswa di perguruan tinggi harus mendapatkan vaksinasi covid-19.  Selengkapnya di  https://t.co/AtDJuATn4X  https://t.co/SdGTpRJeox;-1;1;-1;-1
03/11/2021 09:33;sebayu_94FM;Terhitung mulai 3 November 2021 diberlakukan satu arah di jalan Ahmad Yani Kota Tegal. Dampaknya, sejumlah trayek Angkutan Kota (Angkot) dialihkan atau memutar melalui jalan lain.  Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/my5IMt357R;-1;-1;-1;-1
03/11/2021 08:44;Mustafic_Khzan;@danaarrr @zainuddinbasri1 @DonAdam68 tegal luar sebuah daerah deket gede bage di sudut timur kota bandung mau ke ciparay sih lebih deketnya;-1;-1;-1;-1
03/11/2021 08:30;realoposisi;@Kimberley20101 Kota Tegal kan memang di jawa tengah 😁;-1;-1;-1;-1
03/11/2021 08:08;GesuriID;Harris Turino bukanlah nama yang asing di masyarakat Kabupaten Tegal, Kota Tegal, dan Kabupaten Brebes.   https://t.co/C8Ze6bccbw #pdiperjuangan;-1;-1;-1;-1
03/11/2021 08:00;sambarabudura;@cuddloviii @Dany35160046 @ubedasy @PSambadha Tegal itu kota di eropa ya kk?;-1;-1;-1;-1
03/11/2021 07:39;panturapost;"Pemberlakuan satu arah dari arah selatan ke utara di kawasan yang akan dijadikan ""Malioboro""-nya Kota Tegal itu akan diberlakukan seterusnya.   https://t.co/X5H5h54aKX";-1;-1;1;-1
03/11/2021 07:00;PolairJateng;SATPOLAIRUD POLRES TEGAL KOTA   Satpolairud Polres Tegal Kota telah melaksanakan kegiatan sbb :  - Melaksanakan giat sambang dan sosialisasi Edukasi, pendisiplinan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat Covid-19 Level 1 kepada masyarakat Nelayan  https://t.co/76mvnlMBb1;-1;-1;-1;-1
03/11/2021 06:11;KaryaBerita;Mobil Operasional PKS Kota Tegal Hilang di Cirebon  https://t.co/LMsJgyTkaS #SBY;-1;-1;-1;-1
03/11/2021 01:11;hshsusanto1;Kota Magelang masuk daftar 4 daerah di Jawa Tengah dengan menerapkan PPKM Level 1 yang sesuai dengan penetapan Kementerian Dalam Negeri RI yakni Kota Tegal / Kota Semarang / Kabupaten Demak.  https://t.co/gvPXJe1NTT;-1;-1;-1;-1
02/11/2021 23:36;irwannu85277661;@stwhijab Mau sama mas irwan nugroho di kota tegal  https://t.co/YSAxKniDbz;-1;-1;-1;-1
02/11/2021 23:22;AzmiFaiqoh;@hellvetixa @Hyandi_ @hrdbacot @PNS_Ababil @DPR_RI nanti dokumen dikirim atau cetak sendiri, sdh pakai ttd elektronik. jd meski pejabat tdk dikantor dia masih bisa ttd pake gadget. ini salah satu inovasi milik Kota Tegal yg menerapkan sistem urus izin full online. rata2 pemda sdh mau mengarah pake sistem begini. never lost hope.  https://t.co/QOfXdJqOCi;-1;-1;-1;-1
02/11/2021 22:13;detikfinance;Pemerintah Kota Tegal merevitalisasi kawasan pusat perdagangan menjadi seperti kawasan Malioboro di Yogyakarta. Sistem satu arah pun akan diterapkan.  https://t.co/28WPTAGbB6;-1;-1;-1;-1
02/11/2021 20:31;panturapost;BPOM Izinkan Vaksinasi Anak 6-11 Tahun, Dinkes Kota Tegal Mulai Pendataan   https://t.co/K0tgCeycnI;-1;-1;-1;-1
02/11/2021 20:04;enrithea;@BatuKepla @UqEman @susipudjiastuti Tau ngga kenapa cuma sampe Padalarang? Karena uangnya Cina udah kepake semua 88 T. Padahal masih ada sisa sampe Tegal Luar.  Lu tau ngga kenapa rencana awal stasiunnya di Tegal Luar? Lu paham pengembangan kota Bandung? Aing urang Bandung asli koplok.. sia buzzet tong loba bacot..;-1;-1;-1;-1
02/11/2021 18:44;GATRA_com;Vaksinasi Sudah 102 Persen, tapi Tidak Seluruhnya Warga Kota Tegal  #vaksinasi #kota #tegal #covid #19  https://t.co/UmW9Ej22S0;-1;-1;-1;-1
02/11/2021 18:42;tegalfess;[TF] spot mancing neng tegal sing jos neng ndi? sing perek kota bae;1;-1;-1;-1
02/11/2021 18:16;PKSjateng;Telah hilang mobil Layanan Khidmat PKS Kota Tegal Mobil:Avanza Veloz Putih  Nopol: H9392HF Waktu : Antara pukul 21:00 sampai Subuh Tempat terakhir : BTN Bumi Abdi Negara Pegagan Palimanan Kab Cirebon Mohon info jika melihat  https://t.co/ZGM9VFb1Fd;-1;-1;-1;-1
02/11/2021 17:23;He_Gladiator;@mazzini_gsp Coba suasana Kota Tegal dan kab Brebes mas;-1;-1;-1;-1
02/11/2021 17:06;kumparan;"Pemberlakuan satu arah dari arah selatan ke utara di kawasan yang akan dijadikan ""Malioboro""-nya Kota Tegal itu akan diberlakukan seterusnya. #publisherstory  https://t.co/QCDx1UQUo4";-1;-1;1;-1
02/11/2021 16:07;kumparan;Sementara, warga ber-KTP Kota Tegal yang sudah divaksin dosis pertama baru 153.643 Orang. #publisherstory  https://t.co/eRTDoWmPi1;-1;-1;-1;-1
02/11/2021 15:16;DisdukTegalKota;Rabu, 27 Oktober 2021, Dinas Kependudukan dan Pencatatan Sipil Kota Tegal menerima kunjungan dari Disdukcapil Kabupaten Karawang. Kunjungan yang disambut oleh Sekretaris Disdukcapil Kota Tegal tersebut merupakan kunjungan studi banding terkait Pelayanan Adminduk di Kota Tegal.  https://t.co/A6UzBJlA3a;-1;-1;-1;-1
02/11/2021 14:28;tegalfess;[tf] butuh admin promosi barang K-POP (mostly NCT) syaratnya : • NCTzen, atau sing penting apal member NCT • Punya LINE • HPne ora gampang ngelag • Domisili Tegal Kota sing minat, dm bae @gobyalma matur nuwun;-1;-1;-1;-1
02/11/2021 14:14;tegalfess;[TF] Info dong, mau ke pkl nih.  Dari kota tegal sampe ke kota pekalongan pada hujan gak??;-1;-1;-1;-1
02/11/2021 14:01;tegalfess;[Tf] info slawi sampai tegal kota hujan gak gaes;-1;-1;-1;-1
02/11/2021 13:29;sebayu_94FM;Selepas Kota Tegal memasuki level 1, Kampung Dongeng Kota Tegal melakukan simulasi program Pekan Ceria dengan menerapkan protokol kesehatan ketat, termasuk pembatasan jumlah peserta.   Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/itSLGylswF;-1;-1;-1;-1
02/11/2021 13:26;sungkeujay;@jakeykece @enhypen_fess sumpah? lo tegal kab atau kota?;-1;-1;-1;-1
02/11/2021 13:19;narkobatglkota;Sebagai upaya percepat capaian vaksinasi di Kota Tegal, Tim gabungan dari Pemkot Tegal, TNI, Polri serta Relawan Kunjungan Rumah (KR) mendatangi rumah warga yang belum melaksanakan vaksin baik dosis satu maupun dua untuk segera dilakukan divaksin. .  https://t.co/J9j0zLIj9y;-1;-1;-1;-1
02/11/2021 13:18;disnakerintegal;Saya mengusulkan Disnakerin tahun depan menyelenggarakan Bimbingan Teknis bagi para Pengurus Bursa Kerja Khusus (BKK) SMK se – Kota Tegal, agar kinerja BKK lebih optimal,”ujar Solehin.;-1;-1;-1;-1
02/11/2021 13:17;disnakerintegal;Solehin, S.Pd, MM Ketua ABKI Cabang Kota Tegal sangat mengapresiasi ajakan Disnakerin, untuk ke depan lebih meningkatkan sinergi agar persoalan pengangguran, khususnya lulusan SMK, dapat dicari solusi yang tepat. “;-1;-1;-1;-1
02/11/2021 13:10;disnakerintegal;Setidaknya 5 komponen dapat membangun sinergi pentahelix di Kota Tegal untuk menurunkan tingkat pengangguran terbuka dari lulusan SMK.;-1;-1;-1;-1
02/11/2021 13:10;nescaveest;@sungkeujay eh btw lo tegal mana dud? kota/kab?;-1;-1;-1;-1
02/11/2021 13:07;disnakerintegal;maupun Dunia Usaha Dunia Industri dan Dunia Kerja (DUDIKA). Hal ini ditegaskan Heru saat menyampaikan materi dalam acara Sosialisasi Penempatan Tenaga Kerja Dalam Negeri (TKDN) maupun Tenaga Kerja Luar Negeri (TKLN), Selasa (2/11) di Aula SMKN 1 Kota Tegal.;-1;-1;-1;-1
02/11/2021 12:16;LSumpang;Sat Samapta Polres Tegal Kota melaksanakan Kegiatan Patroli bersepeda dan menghampiri masyarakat yang tidak pakai masker saat beraktifitas diluar rumah dan upaya mengajak masyrakat hidup sehat dan selalu mentaati protokol kesehatan  @humas_polresta_tegal @humas_poldajateng  https://t.co/xJSmQvJg6I;-1;-1;-1;-1
02/11/2021 12:16;imam_bepe;Tulisan ini mewakili suara saya sbg warga kota Tegal. Alun² yg dirombak total buang duit miliaran sampe skrg gak dbuka jd ga bisa dnikmati warga, lha kok malah bikin proyek gak jelas begini 😂;-1;-1;-1;-1
02/11/2021 11:38;tegalfess;[TF] gue M, kaliaja ada yg mau sharing ngkost bareng di tegal kota, gue cuma nginep di kost klo shift malem dan ujan gede doang krna rumahnya jauh dr galkot.;-1;-1;-1;-1
02/11/2021 11:14;sebayu_94FM;Mengingat Kota Tegal sudah masuk level 1, sekolah dapat melaksanakan tatap muka dengan tetap mematuhi protokol kesehatan dan menyiapkan kelengkapan pendukung protokol kesehatan.  Selengkapnya di  https://t.co/WJRn10KYiG  https://t.co/OZTgo6ph8r;-1;-1;-1;-1
02/11/2021 11:02;andywindarto;Mobil punya dpd kota tegal @pkstegal yg biasa buat ngelayanin masyarakat di curi orang ni. Hari ini terlihat melintas di grobogan. Bantu RT gaes  Cc @PKSejahtera  https://t.co/KtkfDTX1jY;-1;-1;-1;-1
02/11/2021 10:57;narkobatglkota;Sat Samapta Polres Tegal Kota melaksanakan Kegiatan Patroli bersepeda dan menghampiri masyarakat yang tidak pakai masker saat beraktifitas diluar rumah dan upaya mengajak masyrakat hidup sehat dan selalu mentaati protokol kesehatan  @humas_polresta_tegal @humas_poldajateng  https://t.co/fLahrRtYG5;-1;-1;-1;-1
02/11/2021 10:53;dtlpoldajateng;Live Report Kasatlantas Polres Tegal Kota.  Melaporkan situasi Kamseltibcarlantas di Jalan Arteri Yos Sudarso Kota Tegal.  Terpantau arus lalu lintas dari arah Timur maupun Barat terpantau lancar, dan sedang dilaksankan Giat PH pagi.  #SalamPresisi  #SalamSigap  https://t.co/q6Fdsyql2u;-1;-1;-1;-1
02/11/2021 10:17;sebayu_94FM;Ipda Haris dari Kanit Regident Polres Tegal Kota menjelaskan terkait ETLE sudah berjalan lancar, dan tingkat pelanggaran lalu lintas pun menurun drastis terlebih pada pengguna sepeda motor yang tidak menggunakan helm.  Selengkapnya di  https://t.co/WJRn112zHg  https://t.co/qMgRqZ6Ol6;-1;-1;-1;-1
02/11/2021 10:17;sebayu_94FM;Ipda Haris dari Kanit Regident Polres Tegal Kota menjelaskan terkait ETLE sudah berjalan lancar, dan tingkat pelanggaran lalu lintas pun menurun drastis terlebih pada pengguna sepeda motor yang tidak menggunakan helm.  Selengkapnya di  https://t.co/WJRn112zHg  https://t.co/lJSeYXizhA;-1;-1;-1;-1
02/11/2021 08:57;rantingyayaya;@lainrl1 @CGV_ID di jkt sampe tgl 7 kak?? ya akunya masih di luar kota tgl segitu soalnya di tegal, aku cek cuma sampe tgl 2 🥲;-1;-1;-1;-1
02/11/2021 08:52;gulapappo;@tegalfess tjoa slawi ada, di jl. setia budi kota tegal;-1;-1;-1;-1
02/11/2021 08:47;Om_H3RI;Assalamualaikum, Telah hilang mobil layanan PKS Kota Tegal Mobil : Avanza Veloz Putih ( sebagian ada branding PKS oranye) Plat nomor : H9392HF Waktu : Antara pukul 21:00 sampai Subuh Tpt terakhir : BTN Bumi Abdi Negara Pegagan Palimanan Kab Cirebon  Jk melihat, hub 089603636636  https://t.co/sqJaSMt0wa;-1;-1;-1;-1
02/11/2021 07:49;PKSejahtera;Telah hilang mobil Layanan Khidmat PKS Kota Tegal Mobil:Avanza Veloz Putih  Nopol: H9392HF Waktu : Antara pukul 21:00 sampai Subuh Tempat terakhir : BTN Bumi Abdi Negara Pegagan Palimanan Kab Cirebon Mohon info jika melihat  https://t.co/D4msGBH42P;-1;-1;-1;-1
02/11/2021 07:36;PolairJateng;Giat KP IX-1003 TEGAL   Melaksanakan Kegiatan Patroli Perairan Dalam Rangka Harkamtibmas Di Wilayah Hukum Perairan Tegal Kota Dengan Route Patroli Perairan Pelb Tegal - Per Utara Tegal - TPI larangan   Dilanjutkan _Binmas Perairan_ Dan Membagikan t  https://t.co/VOX8ofqpES;-1;-1;-1;-1
02/11/2021 06:03;UusRsd;Telah hilang mobil layanan PKS Kota Tegal jenis Avanza Veloz Putih (sebagian ada branding PKS oranye) Plat nomor : H9392HF Waktu : Antara pukul 21:00 sampai Subuh Tempat terakhir : BTN Bumi Abdi Negara Pegagan Palimanan Kab Cirebon Mohon info jika melihat, hub 089603636636  https://t.co/WOQxOmHEKt;-1;-1;-1;-1
02/11/2021 01:35;ayesakd;@Qinoy_k @bertanyarl Talang itu masuke Tegal kabupaten, memang ada 2, kota Tegal dan Tegal Kabupaten dan itu di Jawa tengah;-1;-1;-1;-1
02/11/2021 01:18;ouidep;@Noswantara @Qinoy_k @bertanyarl mjb, kalo salah tolong koreksi yg di jawa tengah bukannya kota tegal ya?kalo kabupaten tegal baru tau;-1;-1;-1;-1
01/11/2021 21:51;fadhitya23;@RiriFebria3 @BuKasunNdeso @patio9eneral @warfazir Kota tegal level 1, 0 covid ☺️;-1;-1;-1;-1
01/11/2021 21:05;infotegal;Kalau malam di Tegal aja dirindukan, apalagi kamu. Suasananya yang nyaman, adem, jadi makin betah deh buat narik selimut dan berlama-lama di kota ini.   Lihat kelap-kelip lampu jalanan dan aneka penganan yang dijajakan disepanjang jalan membuat semakin rindu.  https://t.co/qeua6n2OUe;-1;-1;-1;-1
01/11/2021 20:28;IDNTimesJateng;Inflasi tertinggi ada di Kota Tegal   https://t.co/9RBF01JBlk;-1;-1;-1;-1
01/11/2021 19:14;tegalfess;[tf] kuliner tegal kota/kab yg wajib dicoba apa ya? kasih saran dong hihi;-1;-1;-1;-1
01/11/2021 18:25;maulana696969;Proyek 'Malioboro' Kota Tegal Terus Dikebut  https://t.co/L1sZzk7tqh;-1;-1;1;-1
01/11/2021 18:21;panturapost;Ditargetkan Selesai 20 Desember, Proyek “Malioboro” Kota Tegal Terus Dikebut  https://t.co/zLX2qxoUvV;-1;-1;1;-1
01/11/2021 18:21;irsyamdata;Ikuti Aturan Kemenkes, Biaya Tes PCR di RSUD Kardinah Kota Tegal Turun Jadi Rp 275.000  https://t.co/5BCyswCFfv;-1;-1;1;-1
01/11/2021 18:15;an_other_but_me;@itstimmytime__ @SmgMenfess2 Kemarin dari tegal balik semarang, mau masuk kendal masih perbaikan jalan cuma buka 1 lajur. Tapi masuk kota udh aman si, paling habis mangkang ada macet lg dikit;-1;-1;-1;-1
01/11/2021 18:13;kumparan;Sekda Kota Tegal Johardi optimistis pembangunan City Walk di Jalan Ahmad Yani itu selesai tepat waktu. #publisherstory  https://t.co/5fta0wnLyR;-1;-1;-1;-1
01/11/2021 17:29;infotegal;Tak hanya di kota #tegal yang mempunyai perempatan langon, di #slawi, sebelum pasar trayeman juga bisa disebut sebagai perempatan langon, sesuai nama tempat ini.  Selain itu, di sini juga bisa ditemukan penjual olos yang enak.  Ada yang rumahnya sekitar langon atau sekitar sini?  https://t.co/DJqKkRBKkF;-1;-1;-1;-1
01/11/2021 17:08;Puskapikcom;Vaksinasi Terpusat, Polres Tegal Kota Sisir Perkampungan  https://t.co/tLFB2F4onB;-1;-1;-1;-1
01/11/2021 16:48;tegalfess;gais kalian ada yg di daerah bekasi kota, kalo pulang ke tegal naik bis apaya? 🙏🏼 [TF];-1;-1;-1;-1
01/11/2021 14:06;narkobatglkota;Kapolres AKBP Rahmad Hidayat, S.S pimpin upacara serah terima jabatan dan corps raport kenaikan pangkat penghargaan bertempat di Gedung Bhayangkari  Polres Tegal Kota yang dihadiri oleh Wakapolres, Pejabat Utama, para Kapolsek dan sejumlah personel Polres Tegal Kota.  .  https://t.co/o3HgThanaM;-1;-1;-1;-1
01/11/2021 14:04;narkobatglkota;Kapolres Tegal Kota AKBP Rahmad Hidayat, S.S mengambil apel konsolidasi dalam rangka kesiapan percepatan Vaksinasi Covid-19 di wilayah Kota Tegal. .  https://t.co/asfWGlbzxq;-1;-1;-1;-1
01/11/2021 13:01;IdMatakita;Jabatan Kasatpolairud Polres Tegal Kota, Secara Resmi Diserah Terimakan  https://t.co/Ta67XM051c;-1;-1;-1;-1
01/11/2021 12:56;tegalfess;[tf] tempat servis buat ganti batre iphone dimana ya? sekitar kota tegal;-1;-1;-1;-1
01/11/2021 12:46;LSumpang;Kapolres Tegal Kota AKBP Rahmad Hidayat, S.S mengambil apel konsolidasi dalam rangka kesiapan percepatan Vaksinasi Covid-19 di wilayah Kota Tegal.Senin (1/11/21) #kotategal  #cegahcovid19  #ayovaksinlur  @humas_poldajateng  @humas_polresta_tegal  @pemkot.tegal  @dinkeskotategal  https://t.co/vCSrqyIVj2;-1;-1;-1;-1
01/11/2021 12:35;KPUKotaTegal;proses hibah tanah yang baru saja dilaksanakan serah terima NPHD dan BAST.  Diharapkan proses ini berjalan lancar tanpa kendala sehingga KPU Kota Tegal mempunyai gedung baru.   #KPUMelayani #apelpagi  #hibahtanah  https://t.co/0wUMn4uTiK;-1;-1;-1;-1
01/11/2021 12:35;KPUKotaTegal;Mengawali kegiatan di bulan November Anggota dan Sekretariat KPU Kota Tegal melaksanakan apel pagi Senin (1/11) secara daring.  Hadir sebagai pembina apel Anggota KPU Divisi Sosdiklih dan Parmas Drs Thomas Budiono yang menyampaikan beberapa hal. Diantaranya terkait pengawalan  https://t.co/IWyevNlo9u;-1;-1;-1;-1
01/11/2021 11:35;whitedodo;benar juga logika @ismailfahmi  Kalau di Kota Tegal trend-nya virus itu bisa dicegah dengan taruh beton di ujung jalan dan biar terkenal jadi lockdown kampung;-1;-1;-1;-1
01/11/2021 11:15;PIstiyarto;Melihat kasihan dibilang nenek moyang seorang pelaut, tapi berapa lamanya kota Tegal ga punya Dermaga, padahal jika ada kapal keruk sungai sodetan di pelabuhan tegal dan dibuat canal bisa dibangun Siring dermaga pelabuhan kapal.;-1;-1;-1;-1
01/11/2021 09:45;KantahKabSkhjo;@kantahkotategal Halo #SobATRBPN,memperingati HANTARU 2021,Kementerian ATR/BPN mengadakan ajang Mencari Bakat Virtual Edition.Salah satunya Kategori Kompetisi Vocal Solo @kementerian.atrbpn @kanwilbpnjateng Nama : Nurdin Karepesina, S.SiT Satker : Kantah Kota Tegal - Prov. Jateng  https://t.co/hy8AFEsknE;-1;-1;-1;-1
01/11/2021 09:35;KantahKabSkhjo;Reposted from @kanwilbpnjateng Mempersembahkan #ATRBPNMencariBakat pada kategori Vocal Solo perwakilan Kantor Wilayah Badan Pertanahan Nasional Provinsi Jawa Tengah dari Kantor Pertanahan Kota Tegal.  #HANTARU2021 #ATRBPNMencariBakat #ATRBPNKiniLebihBaik #ATRBPNMajudanModern  https://t.co/LaKSfI9q3E;-1;-1;-1;-1
01/11/2021 09:05;sahabatganjar;Dalam Rapat Kerja antara Badan Anggaran DPRD Kota Tegal dengan Tim Anggaran Pemerintah Daerah (TAPD) Kota Tegal  Kebijakan pengadaan tenaga non-aparatur sipil negara (ASN) atau honorer maupun supporting staff disoroti Gubernur Jawa Tengah, Ganjar Pranowo  #SahabatGanjar  https://t.co/MCNS0Djktk;-1;-1;-1;-1
01/11/2021 08:05;imam_bepe;Penasaran sama preman yg mengelola parkir di PAI, coba polres tegal kota berani buka gak? 😂;-1;-1;0;-1
01/11/2021 04:47;qdell__;”Sweeping” bagi Warga Kota Tegal yang Belum Divaksin  https://t.co/9sRUBhnYIO;-1;-1;-1;-1
31/10/2021 22:09;BimasIslam;Asa Darsiti untuk Kaum Marginal Terminal Kota Tegal  Selengkapnya di:  https://t.co/HRKMRFut4w  https://t.co/A446ieNKPV;-1;-1;-1;-1
31/10/2021 22:05;literarybase;/lt Halo, saya baru saja pindah ke Tegal. Adakah rekomendasi tokbuk atau perpus yg wajib dikunjungi di kota ini? Selain gramed ya. Trims ☺️🙏🏼;-1;-1;-1;-1
31/10/2021 21:59;BimasIslam;Oase Hidup di Sudut Terminal Kota Tegal  Selengkapnya di:  https://t.co/OjfrTa1Wmn  https://t.co/Y6nBLdphl4;-1;-1;-1;-1
31/10/2021 21:23;rofisuprimanto;mungkin bagian perencanaannya punya plan jangka panjang buat kota tegal. saya aja yg gak tau.;-1;-1;-1;-1
31/10/2021 18:44;hornngry;Di kota minimal ngelah BTN n city car putih, di desa ngelah tegal linggah. Apalagi ngelah panak masuk SMA di denpasar❤️. This is how my akamsi define “sugih uli jaman ilune”;-1;-1;-1;-1
31/10/2021 18:39;SanboraTurnip;@pemko_medan Lihat dong kawasan pinggiran kota medan.  Pembangunannya hrs merata.  Spt di Kec.  Medan Denai,  Kel.  Tegal Sari Mandala ll.  Medan tdk begitu besar,  jgn hnya jalan di inti kota saja.  Medan kotor sampah dimna mana.  Solusi tentang sampah yg hrs diutamakan.;-1;-1;-1;-1
31/10/2021 15:50;narkobatglkota;Dalam rangka pengawasan PPKM Level 1, jajaran Polres Tegal Kota terus meningkatkan patroli untuk mengingatkan masyarakat dalam penerapan Disiplin Prokes sebagai upaya mencegah penyebaran Covid-19 di Kota Tegal . @humas_poldajateng @humas_polresta_tegal  https://t.co/9QnQiavLKw;-1;-1;1;-1
31/10/2021 15:48;narkobatglkota;Info Pelayanan Vaksinasi COVID-19 di Polres Tegal Kota .  Melayani Vaksinasi Dosis 1  .  Syarat dan ketentuan membawa KTP (domisili Kota Tegal) . cegahcovid19 ayovaksinlur @humas_poldajateng @humas_polresta_tegal  https://t.co/gvSUyxTs8G;-1;-1;1;-1
31/10/2021 15:24;om_wsp;Dalam rangka pengawasan PPKM Level 1, jajaran Polres Tegal Kota terus meningkatkan patroli untuk mengingatkan masyarakat dalam penerapan Disiplin Prokes sebagai upaya mencegah penyebaran Covid-19 di Kota Tegal . @bidhumas_jtg @tegal100  https://t.co/bVlD5EGb7w;-1;-1;1;-1
31/10/2021 14:10;dtlpoldajateng;Live Report Satlantas Polres Tegal Kota.  Ipda Puspo Mayangsari melaporkan situasi arus lalu-lintas di simpang pos maya tegal.  Terpantau arus lalu-lintas dari arah Jakarta menuju Semarang landai lancar begitu juga sebaliknya.  https://t.co/A3mx8TILHX;-1;-1;-1;-1
31/10/2021 13:02;mn_rajoendah;Seri  KEBIADABAN KOMUNIS / PKI.  - Tegal dan sekitarnya. Kekejian pertama PKI yaitu pd penghujung tahun 1945, tepatnya Oktober. Di kota ini, ada seorang pemuda PKI di slawi, Tegal, Jawa Tengah, berjuluk Kutil (nama asli Sakyani), telah menyembelih seluruh pejabat pemerintahan.;-1;-1;-1;-1
