date,username,tweet
2023-01-11 13:12:03,tegalfess,[Tf] guys bagi loker dong daerah tegal buat cewe lulusan smk tp mata minus:(
2023-01-11 12:49:22,MarketingKanik,"0815-5412-9907 (WA), Grosir Kaos Kaki Kanik Kota Tegal#GrosirKaosKakiKanikKotaTegal  https://t.co/kRdM8aLlwY"
2023-01-11 12:46:59,tegalfess,"[TF] Gais, ada yg tau kalo pinjem tenda2 yg kayak buat  stand itu dimana? Dan biayanya berapa? Butuh bgt nii"
2023-01-11 12:46:17,tegalfess,[TF] Mending beli sepatu Conv3rse atau Comp4ss?
2023-01-11 12:45:07,BkppdKotaTegal,"halo gengs,, berikut pengumuman pasca sanggah nilai pppk nakes formasi 2022 yaa.. untuk informasi pengisian DRH menunggu informasi lebih lanjut yaa...  https://t.co/tIhTre1CR1  https://t.co/DMC25R27nU"
2023-01-11 12:36:11,tegalfess,"Barangkali ada yang minat, adinda florist slawi lagi butuh design grafis fulltime penempatan slawi. Bisa Reply yaa nanti aku DM kontaknya [TF]"
2023-01-11 12:09:52,humasgaltim,"Informasi kepada Pengguna Jalan  Bahwa Penindakan Pelanggaran Lalu lintas dengan menggunakan Tilang Manual telah diberlakukan kembali terhitung mulai Bulan Januari 2023 demi terciptanya Keamanan, Keselamatan, Ketertiban dan Kelancaran Lalu lintas di wilayah Kota Tegal yang aman,  https://t.co/tHeuX7dOSH"
2023-01-11 11:57:17,tegalfess,"[tf] yang jual sumpit melamin gini dimana yaa? area slawi ajaa, butuh bgt. tia❤️🥺  https://t.co/ztS7x2DUDe"
2023-01-11 11:55:51,tegalfess,[TF] di tegal yg jual lettuce head sama selada romanie di mana ya?
2023-01-11 11:37:37,sebayu_94FM,"Tingkatkan Kemampuan Personel Polres Tegal Kota, Ditbinmas Polda Jateng Gelar Pelatihan - Sebayu FM  https://t.co/1quGLgurHL"
2023-01-11 11:37:23,polseksumpang,"Informasi kepada Pengguna Jalan  Bahwa Penindakan Pelanggaran Lalu lintas dengan menggunakan Tilang Manual telah diberlakukan kembali terhitung mulai Bulan Januari 2023 demi terciptanya Keamanan, Keselamatan, Ketertiban dan Kelancaran Lalu lintas di wilayah Kota Tegal .  https://t.co/GaDoUnqXMO"
2023-01-11 11:30:19,HumasKawasan,"Informasi kepada Pengguna Jalan  Bahwa Penindakan Pelanggaran Lalu lintas dengan menggunakan Tilang Manual telah diberlakukan kembali terhitung mulai Bulan Januari 2023 demi terciptanya Keamanan, Keselamatan, Ketertiban dan Kelancaran Lalu lintas di wilayah Kota Tegal yang aman.  https://t.co/Jtc8GnNxOF"
2023-01-11 11:29:25,EviZaki,"Informasi kpd Pengguna Jalan  Bhw Penindakan Pelanggaran Lalu lintas dg menggunakan Tilang Manual telah diberlakukan kembali terhitung mulai Bulan Januari 2023 demi terciptanya Keamanan,Keselamatan,Ketertiban &amp; Kelancaran Lalu lintas di wil. Kota Tegal yg aman, lancar &amp; kondusif.  https://t.co/AcnWSLf8Ae"
2023-01-11 11:28:11,HTegalbarat,"Informasi kepada Pengguna Jalan  Bahwa Penindakan Pelanggaran Lalu lintas dengan menggunakan Tilang Manual telah diberlakukan kembali terhitung mulai Bulan Januari 2023 demi terciptanya Keamanan, Keselamatan, Ketertiban dan Kelancaran Lalu lintas di wilayah Kota Tegal yang aman  https://t.co/hPw9LvAK8v"
2023-01-11 10:57:46,kosvka,"lebih suka sate tegal slawi situ deh, tapi makannya di daerahnya ya. kalo cabang di kota lain mahh seringnya zonk.  dagingnya ga dikasih bumbu aja udh enak. empuk dan ga prengus. duh jadi kangen slawi"
2023-01-11 10:57:38,tegalfess,"[TF] Lur ana lowongan keh, mbokan berminat. Gaji UMK Kota Tegal.  https://t.co/9JzB8npfez"
2023-01-11 10:53:07,tegalfess,[TF] Gaes adakah yg jualan di pujasera ki gede sebayu atau kios2 deket situ? Kalo ada tolong rep ya nanti aku dm. Terima kasih banyak sekali
2023-01-11 10:50:17,tegalfess,Info MUA graduation area slawi budget 150k. Suwun lurr [TF]
2023-01-11 10:45:06,tegalfess,"[TF] Bingung banget sodaraku cewe dia kerja ngerantau ngekos sendirian, chat gini terus takut kenapa-kenapa, udah nyoba nenangin malah minta maaf kalo banyak salah ya akunya disini khawatir banget takut kejadian yang nggak-nggak. Gimana ya, minta sarannya.🥲  https://t.co/tqIPsQcMy1"
2023-01-11 10:42:12,tegalfess,[TF] infonya dong hehe cacaban sekarang worth it ngga diliat dari htm wisata dll nya 🙏
2023-01-11 10:40:00,tegalfess,[TF] info cateringan masakan sehat buat anak2 dong ges wilayah tegal kota
2023-01-11 10:39:03,tegalfess,[tf] ada info loker buat cewe?? hopeless bgt nyari sana sini. aku dah ada pengalaman 2tahun kerja. Barangkali ada loker buat cewe area tegal kota. Makasih banyak
2023-01-11 10:29:06,tegalfess,"[tf]   Cewe2  yg udh nikah, apa aja yg perlu dibeli dari pihak cewe sebelum nikah ya? Atau yg perlu disiapkan. Thx bfr"
2023-01-11 10:05:33,tegalfess,"[tf] pengen cari makanan hiddem gem gitu, didaerah kalian ada makanan yang legend2 gak??"
2023-01-11 09:58:49,tegalfess,[tf] ada yg mau nonton tgl 1 nya ga? Aku ada lebihan tix 1. Price sesuai web aja. Yg minat reppp nnti ku dm.  https://t.co/BSuz4e4Idd
2023-01-11 09:57:25,tegalfess,[TF] spill yang jual rambutan oh guys biasane dimanaan selain di pasar pagi tegal 🙏🏻
2023-01-11 09:42:28,tegalfess,"dong nder, hbngan ini problemtik apa toxic sh mnrtmu dri kaca mata laki2 jga prempuan. Thanks!"
2023-01-11 09:42:28,tegalfess,"[tf] lki2 minta bntuan sma pcr ttg finansial. Sma2 udh dwsa,keadaan memaksnya sprti itu, pdhl tdk lma sblm itu trjdi, si cwe blg klo dia lg suka sma cwo lain,sdh ada mediasi, sicwo mlh ngrsa brsalh mgkn krna dirinya krg ng trit pcrnya, hbngna kmbali normal. Ksih pndngan (cont)"
2023-01-11 09:40:26,tegalfess,[TF] Army ada yang nonton ini gaa?  https://t.co/qc4Lr98gTW
2023-01-11 09:26:05,tegalfess,[tf] rekomendasiin travel jogja ke tegal
2023-01-11 09:23:52,tegalfess,[Tf] mohon info.  Percetakan daerah slawi/tegal. Buat 2minggu 10pcs cetak kaos full print kaya gini.  Adakah?   (Gambar contoh)  Trims.  https://t.co/86eWSYvx93
2023-01-11 09:18:30,tegalfess,"[TF] gaes siang"" gini ada yg jual martabak manis gak ya? pengin bgt dari semalem tapi ga sempet beli 😭"
2023-01-11 09:05:37,tegalfess,"[TF] barangkali ada yang butuh nih, teman-teman sekalian🤗  https://t.co/KSuhhFZu2p"
2023-01-11 09:04:15,tegalfess,[tf] ganti lcd hp android yg bisa ditunggu sekitar slawi dimana yaa gais ?
2023-01-11 08:54:44,AzmiFaiqoh,"@Pelangi28342329 @seneng_turu @jawashitpost Masih bro, pabriknya di Kota Tegal masih produksi."
2023-01-11 08:39:20,tegalfess,[tf] ada yang punya info loker admin PT/ teller di bank gak?
2023-01-11 08:38:30,essechangejuic1,"Akun ini juga beberapa kali mengunggah kegiatan Revolusi Putih di berbagai kota seperti Gorontalo, Tegal, Malang, dan Surabaya. Program Revolusi Putih diklaim sudah dijalankan sejak 2009. Prabowo Subianto #PeduliRakyat #kerjasama"
2023-01-11 08:37:00,BadanPangan,Direktur Distribusi dan Cadangan Pangan NFA hadiri Rakor Pemanfaatan CBP untuk Bantuan Pangan yang diselenggarakan oleh @DISHANPAN_JTG di kantor @bulogjateng Pekalongan di Kota Tegal untuk membantu warga terdampak banjir (10/1).  #SinergiPangan  https://t.co/Ri83g8wb66
2023-01-11 08:14:35,tegalfess,"[TF] sarapan sega jagung lur, kalian sarapan pake apa??  https://t.co/VZQlwXJ8u5"
2023-01-11 07:30:40,tegalfess,"[TF] kenapa ya orang2 yg hajatan sampe full nutup jalan itu diijinin? soalnya bener2 satu jalan itu doang, jalan utama tp sering ditutupin karna hajatan. udah beberapa kali. capek tau muternya jauh bgt😭 mbok kasih space untuk jalan satu motor apa ya gak bisa"
2023-01-11 06:30:57,tegalfess,"[Tf] selamat pagiii, ada yang kuliah di UT? Atau ambil S2 UT? Pengen tanya-tanya boleh? Atau mungkin ada admin yang bisa di tanyain? Terimakasihh"
2023-01-11 06:16:28,tegalfess,"[TF] Tips nyerahin tangan sama kaki dong, kemarin² pas tegal lagi panas-panasnya aku sering main ke tegal kota tanpa pake sepatu/sarung tangan, sekarang baru keliatan bgt belangnya :("
2023-01-11 05:51:12,tegalfess,"[tf] hari ini sender ulang tahun, ucapin selamat dong gaes 🥳  https://t.co/bubIOmZaXN"
2023-01-11 05:08:08,tegalfess,di tf 100k dulu lah 50k dulu lah 🤣 Suwun [tf]
2023-01-11 05:08:07,tegalfess,Btw ak jual plsa di online kan. Tbtb subuh² ada yg ngechat beli dg nominal 200k. Terus pas di suruh tf gercep tp di riwayat transaksi aku blm ada saldo masuk blass. Kira² itu struk asli atau palsu ya lur ? Soalnya B3NI gercep pol klo masalah transaksi. Mana ngotot minta (cont)  https://t.co/pHxObQSvkz
2023-01-11 04:38:58,tegalfess,"[Tf] Halo ada yg belum tidur?, tidur sana jangan melek terus, udah mau subuh, lagi pada meleki apa donge."
2023-01-11 01:50:29,tegalfess,"Guys mau nanya, info2 spg event tuh biasanya nyari di mana ya? Tia [tf]"
2023-01-11 00:56:05,Awalidari1,@iraskinpick Mau paket A + Kota Tegal
2023-01-11 00:42:05,tegalfess,[TF] ada yg blm tdr? Mutualan yokk🗿
2023-01-10 22:42:27,ArthurRevees,"6 Potret Seksi Uci Sucita, Pedangdut yang Viral Joget Bareng Wali Kota Tegal"
2023-01-10 22:32:38,tegalfess,[TF] rekomenin hp budget 2jtan dong
2023-01-10 22:28:51,tegalfess,"[tf] pengen punya pacar, cara nya gimana sih?"
2023-01-10 22:26:44,GerindraTegal,#BantuanBanjirJateng #BanjirJawaTengah #prabowo #prabowosubianto #prabowobersamarakyat #mendingprabowo #prabowopresiden #gerindramenang #gerindra #partaigerindra #jateng #jawatengah #gerindrajawatengah #gerindrajateng #dpcgerindra #kotategal #indonesia
2023-01-10 22:26:43,GerindraTegal,"Kota Pekalongan, Kab. Pekalongan dan yang lainya masih dalam komunikasi. Kegiatan ini juga bagian dari arahan Ketua Umum Partai Gerindra Prabowo Subianto agar kader-kadernya turun ke bawah membantu masyarakat yang terkena musibah.  #GerindraPeduli #GerindraBerbagi"
2023-01-10 22:26:42,GerindraTegal,"PARTAI GERINDRA SALURKAN 15.000 BANTUAN SEMBAKO UNTUK KORBAN BANJIR DI JATENG  Penyaluran bantuan 15 ribu paket sembako ini adalah wujud simpati dan empati Partai Gerindra kepada korban banjir di sejumlah wilayah di Jawa Tengah yaitu Kota Semarang, Demak, Kudus, Pati, Jepara,  https://t.co/TGovfJmSbR"
2023-01-10 22:24:43,tegalfess,[TF] Dokter mata di tegal yang masih aktif dimana ya?
2023-01-10 22:18:36,tegalfess,[Tf] kalo dokter spkk daerah tegal ada yg bisa pake bpjs .?
2023-01-10 22:12:22,tegalfess,Caranya ga 'say hi' duluan ke org yg kita suka gmna sihh? sender cewe btw. Berani nyapa duluan meski pgn bgt berhenti :') [TF]
2023-01-10 22:09:31,tegalfess,"[Tf] lagi overthinking bgt, kuliah jurusan pendidikan tapi ragu jadi guru karga gaji nya yg seuprit😭 share cerita kalian yg jurusan pendidikan skrg ambil kerja apa? terimakasiiihh"
2023-01-10 21:54:34,tegalfess,"Guys, aku udh diet berkali2 tapi gagal terus ga kurus2 😭 stress bgttttt bingung harus pake cara apalg [tf]"
2023-01-10 21:46:40,tegalfess,[tf] beli keperluan buat packing kaya bubble wrap toko offline tegal dimana ya guys?
2023-01-10 21:42:22,Bunga_BOGOR_,Available expo by request 🌻 Yukk jadwalin ke kota kamu 😗 RR nya DM yah👉👈  Jilbab Bogor Abg Cibubur Availbo Cibinong Hijab Sentul Hijabers Sukabumi Bokingan Cilegon Cewebo Tangerang Bisyar BSD Wp Bandung Angel Depok Include Cirebon Avail Tegal Openbo pekalongan Bo Purwokerto  https://t.co/5Y5Vx0lba8
2023-01-10 21:10:56,tegalfess,"[Tf] Saya berjanji kepada diri saya sendiri, ga bakal pernah nyebut botol minum jadi tambler ☝🏽"
2023-01-10 21:09:19,tegalfess,[Tf] kado buat anak laki² umur 2 tahun apa ya? Makasih
2023-01-10 21:08:31,BandungBO_,Expo by request ✨ Info RR DM 🤙 Yuk jadwalin ke kota kamu😙  Hijabers Bandung Angels bogor Bookingan Cilegon Availbo Purwokero Cewebo Tegal Bokingan Banyuwangi expo Cirebon Bisyar Pekalongan Wp Jogja hijab Angel Solo Include Semarang Avail Surabaya Openbo Malang  https://t.co/AWtRH5tKCh
2023-01-10 20:50:00,ElshintaTegal_,Wisata Pelayanan Publik di Kota Tegal kembali diaktifkan   https://t.co/Mf4yrr4rjt
2023-01-10 20:41:36,tegalfess,Lur ana sg nmbe akhir akhir kye bar tumbas tv? Rekomendasi sg hargane ramah kantong og budget 1-1.5 bae. Suwun [tf]
2023-01-10 20:34:08,tegalfess,"[Tf] punya doi di chat slow resp, ditanya ngapain ga ngapa2in, giliran chat singkat iya ga, enaknya diapain sih putusin aja ya, enek sumpah"
2023-01-10 20:30:25,tegalfess,"[TF] Mau nanya, di sekitar Slawi yang bisa perawatan akar gigi di mana ya🙏🏼 Makasih yg udah mau jawab🙏🏼"
2023-01-10 20:28:38,tegalfess,"[tf] mau tanya Kan pake Mobile banking, tadi salah masukipn pin 2kali, untungnya yang ke tiga bener.  Trus misal nanti salah pin lagi dalam transaksi lain bakal langsung ke blokir ngga?  Jangan nyampe lupa pin lagi si tapi🥺"
2023-01-10 20:26:39,tegalfess,"[tf] p info partner ngopi santuy aja sambil ngobrol ringan, disini m"
2023-01-10 20:25:51,tegalfess,"Buat foto berdua sama ayang utk gaya² yg kocak ga monoton manis, kalem² gitu enakan di studio mana ya lur ya ? Biar mukanya ga kalem² dan datar² aja 😂 suwun ya sayang [tf] lovyuuuu"
2023-01-10 20:24:53,tegalfess,[Tf] microsoft kalo direset filenya ilang gk?
2023-01-10 20:24:09,tegalfess,"[tf] sender pengin bikin video launching logo, ada yg buka jasa ? Harus terima revisi sih yang jelas. Wkwk tia."
2023-01-10 20:12:41,tegalfess,[tf] Ada yg bisa bantuin biar foto jd HD gak blur? Soalnya ini foto pencuri dari cctv. Minta tolong yg bisa rep yaa nanti aku dm. Makasih temen2
2023-01-10 20:10:24,tegalfess,Info yg jual rok plisket lidi premium di Tegal dong makasih [tf]
2023-01-10 19:57:51,tegalfess,[TF] guysss info yg jual baso ikan yang bisa buat acara² gitu dongg sama price nya klo bole
2023-01-10 19:38:58,tegalfess,"[tf] Dicari notaris yg mau diajak kerjasama untuk bisnis legalitas badan usaha, barangkali ada yg minat.. komen yaa  Thanks"
2023-01-10 19:33:33,tegalfess,[TF] ada yang mau sepatu/sandal preloved ga ya?? Uk kaki ku kecil 36-37 gratis kok dripada ga kepake.. klo kalian minat drop komen ya.. nanti aku dm
2023-01-10 19:29:29,tegalfess,[TF] guys saranin/rekomendasiin toko souvenir di tegal dong. yg murah tp kualitas oke klo bisa hihi ni contohnya kaya digambar. thanks🥰  https://t.co/12scXecGno
2023-01-10 19:24:44,tegalfess,[Tf] guys cara benerin kotakpencarian di laptop yg ga berfungsi gimana?
2023-01-10 19:04:14,essechangejuic1,"Akun ini juga beberapa kali mengunggah kegiatan Revolusi Putih di berbagai kota seperti Gorontalo, Tegal, Malang, dan Surabaya. Program Revolusi Putih diklaim sudah dijalankan sejak 2009. Prabowo Subianto #PeduliRakyat #kerjasama"
2023-01-10 18:41:31,tegalfess,nya dengan posisi begini ? [TF]
2023-01-10 18:41:31,tegalfess,"(TITIPAN) akhirnya doi nyatain keseriusannya dan orangtua dia juga udah kasih restu kemarin nanyain dikasih waktu sampai kapan persiapan lamarannya, tapi aku masih ngambang dan belum bilang ke keluarga karena posisi lagi dirantau 🥲 gimana ya gaes njelasin ke keluarga kita (cont)"
2023-01-10 18:21:54,KPUKotaTegal,Pemilihan Ketua Osis.Harapannya setelah adanya sosialisasi siswa memahami pentingnya menggunakan hak pilihnya dalam pemilihan ketua  Osis.  #KPUMelayani  #pemiluserentak2024
2023-01-10 18:21:54,KPUKotaTegal,Kegiatan ini di laksanakan oleh siswa kelas 7 sebagai bentuk pendidikan politik tingkat dasar tingkat pelajar yang akan melaksanakan
2023-01-10 18:21:53,KPUKotaTegal,Selasa (10/1) Thomas Budiono Anggota KPU Kota Tegal Divisi Sosdiklih dan Parmas menjadi narasumber Sosialisasi Tata Cara Pelaksanaan Pemilu di SMP Negeri 14 Kota Tegal.  https://t.co/iDzIaihgi8
2023-01-10 18:02:00,tegalfess,[TF]  Kalo dari tegal ke kaligua (kebun teh) perjalanan berapa lama ya? Terus akses jalanya bagus apa engga? Makasih
2023-01-10 17:54:33,tegalfess,What makes you hate yourself?  [TF]
2023-01-10 17:53:10,tegalfess,[TF] toko offline di daerah tegal yg jual dumbell dimana ya?  https://t.co/Z2ZyZhM8FM
2023-01-10 17:51:06,tegalfess,pengen deh punya ayang org tegal biar tau mam yg enak/hidden gems di tegal dimana aja hehe [tf]
2023-01-10 17:43:17,PolairJateng,"SAT POLAIRUD POLRES TEGAL KOTA  Pukul 10.00 Wib s.d Pukul 11.30 Wib anggota Sub Unit Binmas Air Sat Polairud Polres Tegal Kota melaksanakan binluh kepada pekerja di Dock / Galangan Kapal PT. Citra Bahari Shipyard Kota Tegal, situasi aman terkendali.  https://t.co/UeKCp68bIC"
2023-01-10 17:32:06,tegalfess,[tf] Tempat pasang batre jam tangan daerah slawi dimana ya?
2023-01-10 17:31:23,tegalfess,"[tf] doain aku lolos magang hari kamis ya guys, katanya kalo 40 orang yg aamiinin bakal terwujud. doa baik untuk kalian juga, semoga harapannya semua terwujud"
2023-01-10 17:20:34,MesinBebek,@derma_raya Jalan pancasila kota tegal. Ket: 1👉lokasi konser dangdutan 2👉 lokasi kembang api pas di menara water leiding. 3👉 lokasi pengajian di masjid agung.  Itu suara sound pengajian akbar kalah kencang dari dangdutan.  https://t.co/b6aoO3E9Bo
2023-01-10 17:05:26,tegalfess,"ada yg punya info yg jual snack buket atau buket bunga gaa guys? kalo ada boleh reply yaa, makasih! [tf]"
2023-01-10 17:02:44,tegalfess,[tf] guys tolong dong ada yg tau info steril kucing ga yg murah daerah kota?
2023-01-10 16:48:05,tegalfess,[tf] normal ga orang tua ga pernah minta maaf ke anak seumur hidup? aku ngga bakal lupa apa yg dikasih tapi kadang hal kaya gini pengen gw bahas aja.
2023-01-10 16:39:36,tegalfess,[TF] kayane asik ya nek akun tegalfess nduwe anak cabang sing namane tegalbeautyfess 🤭
2023-01-10 16:36:19,tegalfess,[tf] ada yang punya buku cetak bahasa inggris kelas 2 dan 5SD yang udah gak dipake? kalau boleh mau aku pinjem 🙏🏻☺️
2023-01-10 15:50:27,tegalfess,"[tf] aku pengin banget main tapi bingung kemana, coba coba kasih rekomendasi"
2023-01-10 15:25:15,tegalfess,"[TF] gaes mau tanya, kalo kita mau bikin surat keterangan sehat bukan di faskes sesuai bpjs bisa engga yah? Makasih sebelumnyaa"
2023-01-10 15:07:37,kompascom,"BPBD Jateng mencatat, sementara Brebes, Tegal, Demak, Grobogan, Kudus, Pati, dan Kota Tegal yang melaporkan kerugian karena bencana alam.  https://t.co/qToSGB82D7"
2023-01-10 15:00:36,tegalfess,[TF] Di tegal tuh udah ada yg pake model seserahan kaya gini ga ya? Yg hidden seserahan gitu. Mau pake kaya gini tp kayanya ditegal belum umum pada pake takutnya kena julid tetangga 😅 crpict: google  https://t.co/Q4SOnCGL9L
2023-01-10 14:49:32,tegalfess,[tf] girls kalian kalo beli lensa minus dimana yah ?
2023-01-10 14:48:15,tegalfess,Ada yg tau toko offline yg jualan softlens minus/no minus gak ya? Suwun [tf]
2023-01-10 14:42:49,tegalfess,[TF] yg jual olos yg enak dimana guysss
2023-01-10 14:37:20,tegalfess,YaAllah udah dong jomblo nya :(  [tf]
2023-01-10 14:20:30,ElshintaTegal_,"Berikut alokasi pupuk bersubsidi untuk sektor pertanian di Provinsi Jawa Tengah tahun anggaran 2023, sesuai Keputusan Gubernur Jawa Tengah No 521.34/46 Tahun 2022, per Kabupaten/Kota untuk jenis NPK FORMULA KHUSUS KAKAO dalam satuan ton.  Via @DistanbunJateng   #PantauElshinta  https://t.co/Qhn7wsBKGY"
2023-01-10 14:10:30,SRKFCI,Nobar #Pathaan serentak dibeberapa kota di Indonesia  • Jakarta • Bandung • Medan  • Palembang  • Semarang  • Tegal • Cirebon  Info nobar : 08777-5075-300  https://t.co/dqe66566V1
2023-01-10 13:30:37,tegalfess,[tf] tolong kasih sender rekomendasi BB cream yg bagus andalan kalian itu dong. Mau belajar make up tipis-tipis🙏🏻  https://t.co/cimokdTYZ5
2023-01-10 13:08:09,tegalfess,"[TF] Lur, sehat-sehat nggo sekabehane. Absen yuh, penghuni base kiye wong endi bae. Wong Tegal Kota bisa Retweet, wong Tegal Kab bisa Like 🤭"
2023-01-10 13:06:38,infotegal,"Sering PEGAL-PEGAL atau NYERI di TANGAN, KAKI, LEHER, PUNDAK &amp; PUNGGUNG?  Untuk informasi lebih lanjut, appointment atau konsultasi dengan Fisioterapis silahkan menghubungi : 0877 9394 1517 instagram: @physionest_tegall alamat: JIn. Yos Sudarso no. 8 Mintaragen,Kota Tegal  https://t.co/a7PXMFnf4R"
2023-01-10 12:48:31,tegalfess,"[tf] guys saranin tas punggung unyu yg begini begini dong, yg berdiri tegak gak mleyot, dan tentu saja murce, pic hanya pemanis  https://t.co/l0t2CyNGc4"
2023-01-10 12:45:01,tegalfess,[TF] boleh minta tolong saranin hp under 2jt ya kameranya lumayan? makasi
2023-01-10 12:37:49,tegalfess,"permisi mau nanya, di tegal yang masih jual paris jadul tag nya masih kaya gini dimana ya? udah sempet ke hdn tpi ga nemu juga atau barangkali ada yg nemu di online shop boleh dong kasih tau tokonya. terimakasih [tf]  https://t.co/DzfFxClbks"
2023-01-10 12:25:48,HijabBo_,Available luar kota by request ✨  Info RR nya DM yah😗💜  Bookingan Purwokerto Angels Cirebon Availbo Tegal Cewebo Pekalongan Bokingan Bandung Bisyar Bsd hijabers Wp Bogor hijab Angel Tangerang Include Cilegon Avail Surabaya Openbo Banyuwangi Bo Malang abg  https://t.co/oKNwNGH4t0
2023-01-10 12:24:54,tegalfess,"[TF] niat pan ngajak kenalan serius, tembe dm2an tp gara2 aku salah ngomong IG ne aku di blok  😂, kudune piye guys? Aku tau tempat kerjanya dia btw"
2023-01-10 12:11:52,tegalfess,Yang jual es kado dimana ya? Area kota istri lg ngidam [tf]
2023-01-10 12:08:24,tegalfess,[tf] tas laptop yg dari as*s itu tahan air ga si?  https://t.co/zQ4VF37l4w
2023-01-10 12:00:33,tegalfess,"[Tf] Selamat makan siang buat pecinta lele, yg ga suka lele terserah mau langsung makan malem jg gak ppa.  https://t.co/f8vpDIQitg"
2023-01-10 11:54:44,IklanDotPro,"Distributor…, Kesehatan dan… - Kota Tegal, IDR225.000,00 -  https://t.co/TQDT0B33Gy - #IklanGratis|IklanBarisOnline|IklanPro #KesehatandanKecantikanLainnya #KotaTegal"
2023-01-10 11:48:09,tegalfess,[Tf] lagi pengen bgt makan tempura dan teman2nya. Siang2 gini Ada yg tau yg jual dimana? Makasih yg udah jawab 🙏🏻  https://t.co/Zhr3QJq1Ub
2023-01-10 11:46:41,HumasKawasan,"Usai melaksanakan apel pagi, Si Propam Polres Tegal Kota menggelar pemeriksaan Senpi (Senjata api) dinas yang di pegang personel. . Pemeriksaan senpi dinas Polres Tegal Kota di pimpin oleh Kasi Propam Polres Tegal Kota Iptu Bambang Gatot H, S.H. bersama jajaran anggota Si Propam.  https://t.co/PwBA3JXIyS"
2023-01-10 11:43:31,MesinBebek,Update harga cabai di pasar pagi kota tegal tanggal 10-01-2023.   Rawit merah   : Rp 60.000 /kg Cabe hijau      : Rp 25.000 / kg Cabe keriting : Rp 40.000 / kg Cabe rawit      : Rp 55.000 / kg Cabai merah  : Rp 35.000 / kg  Bawang merah : Rp 40.000 /kg.  https://t.co/MPbpkEXrIg
2023-01-10 11:41:42,tegalfess,"[tf] info service hp sg paten len lur, terutama sg spare part e lengkap. Sender mau ganti lcd soalnya🙏"
2023-01-10 11:21:20,tegalfess,[TF] Menurut kalian salah ngga sih punya pemikiran kaya gini atau aku yg terlalu naif?  https://t.co/hW9TtSdvkO
2023-01-10 11:17:11,EviZaki,"Usai melaksanakan apel pagi, Si Propam Polres Tegal Kota mgglr pmriksaan Senpi (Senjata api) dns yg di pgng personel. . Pemeriksaan senpi dns Polres Tegal Kota di pimpin oleh Kasi Propam Polres Tegal Kota Iptu Bambang Gatot H, S.H. brsm jjrn anggota Si Propam. Selasa (10/1/2023).  https://t.co/ISsINmY4I9"
2023-01-10 11:17:07,tegalfess,Seblak edunn yg di jalan kartini itu pindah kemana ya? [TF]
2023-01-10 11:15:11,HTegalbarat,"Usai melaksanakan apel pagi, Si Propam Polres Tegal Kota menggelar pemeriksaan Senpi (Senjata api) dinas yang di pegang personel. Pemeriksaan senpi dinas Polres Tegal Kota di pimpin oleh Kasi Propam Polres Tegal Kota Iptu Bambang Gatot H, S.H. bersama jajaran anggota Si Propam.  https://t.co/37KDSw20OX"
2023-01-10 11:09:59,tegalfess,[TF] ada yang rutin konsumsi safron? Itu ngefek beneran ke badan nggak sih?
2023-01-10 11:02:05,schachroni,@tegalfess Tegal kota di jln setiabudi
2023-01-10 10:52:27,IklanDotPro,"Motivator…, Biro Jasa - Kota Tegal, IDR10.000.000,00 -  https://t.co/tg80py6e1Z - #IklanGratis|IklanBarisOnline|IklanPro #BiroJasa #KotaTegal"
2023-01-10 10:49:10,tegalfess,[TF] tempat print foto yg hasilnya bagus dong daerah Lebaksiu - yomani 😞
2023-01-10 10:46:10,tegalfess,[tf] info yg jual sekotel makaroni
2023-01-10 10:41:51,tegalfess,"[tf] sebel gaksih kalian, kalau pengen beli sesuatu terus chat nomer penjualnya tapi cuma  dibaca doang, padahal dengan kita sampai chat dia artinya kan kita minat banget beli dagangannya, rejeki malah di cuekin"
2023-01-10 10:41:22,Febristwn21,"Video Viral Wali Kota Tegal Duet Bareng Biduan, Sambil Merangkul Hampir Kena Area Terlarang   https://t.co/7OLDsqgBKC"
2023-01-10 10:36:48,tegalfess,[TF] guys di mall Tegal ada stand make up Revl0n ga yaa? thx in advance 🧜‍♀️
2023-01-10 10:23:11,tegalfess,[TF] neng tegal atm bersama sebelah endi ya?
2023-01-10 10:22:28,lp_kedungpane,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/bh9ig0b8DA
2023-01-10 10:20:51,tegalfess,[TF] Saran kado buat sahabat cewe dong
2023-01-10 10:13:31,tegalfess,"[Tf] mau tanya barangkali ada yang tau, kalo sekarang naik kereta airlangga harus vaksin berapa kali ya? Vaksin cuma 2x bisa ngga ya?"
2023-01-10 10:09:22,tamhaRHidayanto,"Harga Telur, Beras dan Cabai Masih Mahal di Kota Tegal   https://t.co/6Jopi6k6bx  https://t.co/jqejjyQgzq"
2023-01-10 08:58:49,tegalfess,[TF] info travel tegal - jakarta yg trusted dan nyaman
2023-01-10 08:45:45,BapasKlaten,KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:Lapas Kelas IIB Tegal MOU dengan Gerakan Pramuka Kwartir Cabang Kota Tegal- https://t.co/svtUjD0Fxx
